record_id,question_id,pmid,pmcid,section_title,paragraph_position,sentence_position,xml_locator,evidence_type,matched_exposure_terms,matched_population_terms,matched_outcome_terms,dose_mentions,evidence_sentence,sentence_sha256,extraction_authority,human_verified,eligibility_claim,effect_estimate_claim
REC-PUBMED-24657333,B2,24657333,PMC4127365,DISCUSSION,16,5,article[pmcid='PMC4127365']/body//p[16]/sentence[5],exposure_outcome,vitamin D,hypercalcemia,hypercalcemia,,The lack of a dose response effect of hypercalcemia with vitamin D supplementation suggests that participants that experienced in hypercalcemia in month 1 of vitamin D supplementation had hypercalcemia prior to initiation of vitamin D supplementation or that the appearance of early hypercalcemia is transient.,71751bbf1b5d66ed34393be17da54eb833c729027ae1ff51164d2fe8e7ee7c1e,agent_fulltext_extraction_only,,false,false
REC-PUBMED-24657333,B2,24657333,PMC4127365,DISCUSSION,17,5,article[pmcid='PMC4127365']/body//p[17]/sentence[5],exposure_outcome,vitamin D,hypercalcemia,hypercalcemia,,The strength of this study is that it characterizes the time of onset of hypercalcemia in patients that do manifest hypercalcemia during vitamin D and HCTZ treatment.,968a7eb4eba7c3204ad5f8ea1053f255a63cd3e0f4bf1848eced3cea14080f7a,agent_fulltext_extraction_only,,false,false
REC-PUBMED-24657333,B2,24657333,PMC4127365,DISCUSSION,17,7,article[pmcid='PMC4127365']/body//p[17]/sentence[7],exposure_outcome,vitamin D,hypercalcemia,hypercalcemia,,The patient that developed symptomatic hypercalcemia at one month was not continued in the trial with vitamin D supplementation and her hypercalcemia spontaneously resolved.,f21ab118447847b4c8e32a3c00a6697ee56227d1383b0bceb41f46dafb5e76d5,agent_fulltext_extraction_only,,false,false
REC-PUBMED-24657333,B2,24657333,PMC4127365,DISCUSSION,18,2,article[pmcid='PMC4127365']/body//p[18]/sentence[2],exposure_outcome,vitamin D,hypercalcemia,hypercalcemia,,"However, this study is strengthened by the fact that this question is evaluated in an all black cohort, which allows for greater understanding of the potential risk of hypercalcemia with concurrent HCTZ use and vitamin D supplementation in this population – a group that is more likely to be both vitamin D deficient and hypertensive(48).",d55cb9d38ca4f54468162e8e1d9901428892544ac9a369e83a82ca0d93846ada,agent_fulltext_extraction_only,,false,false
REC-PUBMED-24657333,B2,24657333,PMC4127365,DISCUSSION,19,1,article[pmcid='PMC4127365']/body//p[19]/sentence[1],exposure_outcome,vitamin D,hypercalcemia,hypercalcemia,2000 IU|4000 IU,"While further research may be required, this study suggests that, for the majority of HCTZ users, combined HCTZ use with higher doses of vitamin D (2000 IU to 4000 IU) appears safe with a low rate of clinically significant hypercalcemia.",0c15eacaf30b42bbcde0500757fcce3c2f611a9e1eeeec357dc03e215416aad0,agent_fulltext_extraction_only,,false,false
REC-PUBMED-24937025,B2,24937025,PMC4209182,Introduction,1,1,article[pmcid='PMC4209182']/body//p[1]/sentence[1],exposure_dose,vitamin D,,,800IU|1200mg,Calcium and vitamin D supplements are widely recommended for the prevention of osteoporosis in post-menopausal women The Recommended Dietary Allowance (RDA) for vitamin D3 is 600–800IU/d and calcium 1200mg/d for older people (1).,9cb97e764d8b79a14b76058b2dda3ecba67bdd475a9b1789cd02f3fb4f9d4c7b,agent_fulltext_extraction_only,,false,false
REC-PUBMED-24937025,B2,24937025,PMC4209182,Introduction,2,1,article[pmcid='PMC4209182']/body//p[2]/sentence[1],exposure_outcome,vitamin D,hypercalcemia|hypercalciur|kidney stone,hypercalcemia|hypercalciur|stone,,"There have been many trials of the effect of vitamin D and calcium on bone but no systematic study of potential adverse events such as hypercalcemia, hypercalciuria and kidney stones (1).",05e441637d9fed61e4b4d4142c9c6a29a352445fe0e0e702206979f5b909b2fc,agent_fulltext_extraction_only,,false,false
REC-PUBMED-24937025,B2,24937025,PMC4209182,Introduction,3,1,article[pmcid='PMC4209182']/body//p[3]/sentence[1],exposure_outcome,vitamin D,hypercalcemia,hypercalcemia,,The exact dose of vitamin D associated with toxic symptoms in humans is not known but 56 women that developed vitamin D intoxication and hypercalcemia from drinking over fortified milk had serum 25OHD levels that varied from 56–696 ng/ml (140–1740 mmol/l) and some women (22%) were discharged with renal impairment and metastatic calcification (2).,35f51d55eb322e1f17c6290784611aef11f9e585fa9b159bf3a98f7c7b3eb1e0,agent_fulltext_extraction_only,,false,false
REC-PUBMED-24937025,B2,24937025,PMC4209182,Introduction,5,1,article[pmcid='PMC4209182']/body//p[5]/sentence[1],exposure_outcome,vitamin D,nephrolith,nephrolith,,"The Women’s Health Initiative (WHI) trial is the only large long term prospective controlled study of calcium and vitamin D supplementation and at 7 years they reported a 17% increase in the risk of nephrolithiasis compared to placebo in this study of 36,282 women (8).",92484fb9f7f0d93191a9d41c5fd7ca78980c9a32d41578eea3292a054b8e8000,agent_fulltext_extraction_only,,false,false
REC-PUBMED-24937025,B2,24937025,PMC4209182,Introduction,6,2,article[pmcid='PMC4209182']/body//p[6]/sentence[2],exposure_outcome,vitamin D,hypercalcemia|hypercalciur,hypercalcemia|hypercalciur,,In this paper we report on the incidence of hypercalciuria and hypercalcemia measured prospectively as a secondary outcome in a clinical trial of vitamin D supplementation and calcium in older postmenopausal women.,94e605f812ed87dff00dde2b83e583a92d5670ca3518bb6daa32597538ec52ed,agent_fulltext_extraction_only,,false,false
REC-PUBMED-24937025,B2,24937025,PMC4209182,Randomization and Treatment,9,1,article[pmcid='PMC4209182']/body//p[9]/sentence[1],exposure_dose,vitamin D,,,8 g|4800 IU,"Women were randomly assigned to one of the 8 groups – vitamin D3 400, 800, 1600, 2400, 3200, 4000 or 4800 IU/d or placebo.",ba322bd70179aa6a1c132530810e1f43a4c50120c9c34d9ee368c61f7de51f24,agent_fulltext_extraction_only,,false,false
REC-PUBMED-24937025,B2,24937025,PMC4209182,Randomization and Treatment,10,1,article[pmcid='PMC4209182']/body//p[10]/sentence[1],exposure_dose,vitamin d,,,1400 mg,"Calcium citrate supplements (Citracal; Bayer HealthCare, Morristown, NJ) were given to women to maintain a total calcium intake between 1200–1400 mg/d after analysis of dietary calcium from 7-day food diaries; they were advised to take calcium tablets twice daily and vitamin d after food.",add1fc07c48dac51b2c3726bb6021889eaaabc7f6edb8bed71b4c791d83146df,agent_fulltext_extraction_only,,false,false
REC-PUBMED-24937025,B2,24937025,PMC4209182,Results,22,3,article[pmcid='PMC4209182']/body//p[22]/sentence[3],exposure_dose,vitamin D,,,4800 IU,Mean baseline serum 25OHD was 15.6 ng/ml (39nmol/L) and increased on the highest dose of vitamin D 4800 IU to 45 ng/ml (112nmol/l).,842edde85703a1fbac730b097dbf3aa07bddb2f4bf28038c9ee121ab05fd51c1,agent_fulltext_extraction_only,,false,false
REC-PUBMED-24937025,B2,24937025,PMC4209182,Serum calcium results,24,4,article[pmcid='PMC4209182']/body//p[24]/sentence[4],exposure_outcome,vitamin D,hypercalcemia,hypercalcemia,,There was no significant association between episodes of hypercalcemia and vitamin D dose or serum 25OHD level.,1a3c7c8d586f36b144eda29b3c6bac40870fd0a24d522bc2fee9ecaf370bae4c,agent_fulltext_extraction_only,,false,false
REC-PUBMED-24937025,B2,24937025,PMC4209182,Serum calcium results,24,5,article[pmcid='PMC4209182']/body//p[24]/sentence[5],exposure_outcome,vitamin D,Hypercalcemia,Hypercalcemia,,Hypercalcemia was transient and did not lead to dose reduction of calcium or vitamin D.,7b3b4a4a7f783766b138338ad24c9f406a600a707a282fdb1618f0d89d6ee0f4,agent_fulltext_extraction_only,,false,false
REC-PUBMED-24937025,B2,24937025,PMC4209182,24h urine calcium results,25,7,article[pmcid='PMC4209182']/body//p[25]/sentence[7],exposure_outcome,vitamin D,hypercalciur,hypercalciur,,There was no significant association between episodes of hypercalciuria and the vitamin D dose or serum 25OHD level.,0a5d63b3163e7bb2567f48e1b30f410f3efde98775b92ffe37d3c2418318fc85,agent_fulltext_extraction_only,,false,false
REC-PUBMED-24937025,B2,24937025,PMC4209182,24h urine calcium results,26,3,article[pmcid='PMC4209182']/body//p[26]/sentence[3],exposure_outcome,vitamin D,hypercalciur,hypercalciur,,But in 2 women hypercalciuria continued and both calcium and vitamin D were discontinued permanently.,254bf5feabe85168239e79b634f501998fa3932f2d5fc7822b6d9f27b775823f,agent_fulltext_extraction_only,,false,false
REC-PUBMED-24937025,B2,24937025,PMC4209182,Discussion,35,1,article[pmcid='PMC4209182']/body//p[35]/sentence[1],exposure_outcome,vitamin D,hypercalcemia|hypercalciur,hypercalcemia|hypercalciur,,No relationship was found between episodes of hypercalcemia and hypercalciuria and either the vitamin D3 dose or serum 25OHD but 24h urine calcium was weakly related to the 12-month serum 25OHD level.,6d29e6322c7cf91bfc94ab50203f194afdb28a431ca7efcf843589c9ebd18803,agent_fulltext_extraction_only,,false,false
REC-PUBMED-24937025,B2,24937025,PMC4209182,Discussion,35,3,article[pmcid='PMC4209182']/body//p[35]/sentence[3],exposure_outcome,vitamin D,hypercalcemia|hypercalciur,hypercalcemia|hypercalciur,600 mg,It is notable that hypercalcemia and hypercalciuria occurs in the placebo group that received only calcium and placebo vitamin D so even a modest calcium supplementation of 600 mg day may be too high for some women.,baa86fbad60f7d4d6b2cc1a37f34de4295c77b7525f86a1a7420e6883b26da54,agent_fulltext_extraction_only,,false,false
REC-PUBMED-24937025,B2,24937025,PMC4209182,Discussion,36,1,article[pmcid='PMC4209182']/body//p[36]/sentence[1],exposure_outcome,vitamin D,hypercalcemia|hypercalciur,hypercalcemia|hypercalciur,600 mg,It is notable that hypercalcemia and hypercalciuria occurs in the placebo group that received only calcium and placebo vitamin D so even a modest calcium supplementation of 600 mg day may be too high for some women.,baa86fbad60f7d4d6b2cc1a37f34de4295c77b7525f86a1a7420e6883b26da54,agent_fulltext_extraction_only,,false,false
REC-PUBMED-24937025,B2,24937025,PMC4209182,Discussion,37,1,article[pmcid='PMC4209182']/body//p[37]/sentence[1],exposure_outcome,vitamin D,hypercalcemia|hypercalciur,hypercalcemia|hypercalciur,,Although all of our women were vitamin D insufficient on entry into study there is no evidence that in this group treatment with vitamin D and calcium can cause hypercalcemia and hypercalciuria as shown in a previous study (11),adde4433a0b7844db6deab5369e754aae63ca46441d4047411c236bb79bf7450,agent_fulltext_extraction_only,,false,false
REC-PUBMED-24937025,B2,24937025,PMC4209182,Discussion,38,2,article[pmcid='PMC4209182']/body//p[38]/sentence[2],exposure_dose,vitamin D,,,1200mg|800 IU|558mg,"In a placebo controlled study of 583 elderly women in France, participants were randomized to either calcium 1200mg given as calcium phosphate and vitamin D 800 IU or double placebo; the baseline dietary calcium was 558mg/d.",6f1707479d349b049a41d85c4e320a47914b3fcc11e3c30f31b86d3997e89d94,agent_fulltext_extraction_only,,false,false
REC-PUBMED-24937025,B2,24937025,PMC4209182,Discussion,38,3,article[pmcid='PMC4209182']/body//p[38]/sentence[3],exposure_outcome,vitamin D,hypercalcemia,hypercalcemia,,On calcium+ vitamin D there was a significant increase in serum calcium but there was no information about hypercalcemia.,00cddbe2bc995ab3fd613669d6186788a36d235fe2c9219f282bb90fe8e7a6c2,agent_fulltext_extraction_only,,false,false
REC-PUBMED-24937025,B2,24937025,PMC4209182,Discussion,38,5,article[pmcid='PMC4209182']/body//p[38]/sentence[5],exposure_dose,vitamin D,,,400 IU|500 mg|736 mg,In a placebo controlled study 192 older women were treated twice daily with a combination tablet of vitamin D 400 IU and calcium 500 mg/d given as calcium carbonate; baseline calcium intake was 736 mg.,3147eb6c3d900b2c5aa0267533e412c1496cc1f638a1255c83daa82ac1275f3e,agent_fulltext_extraction_only,,false,false
REC-PUBMED-24937025,B2,24937025,PMC4209182,Discussion,41,1,article[pmcid='PMC4209182']/body//p[41]/sentence[1],exposure_outcome,vitamin D,kidney stone,stone,400IU|1000 mg,"In the WHI trial (8), the group given vitamin D 400IU together with a calcium supplement of 1000 mg had a 17% increase in kidney stones compared to placebo (HR = 1.17; 95% CI 1.02–1.34).",b5b65dfe9b1f4cca7f8704f97c3c5032f5f1c877b1c4c626b9451c826b519fd8,agent_fulltext_extraction_only,,false,false
REC-PUBMED-24937025,B2,24937025,PMC4209182,Discussion,41,3,article[pmcid='PMC4209182']/body//p[41]/sentence[3],exposure_dose,vitamin D,,,400 IU daily|2400 IU daily,"It is commonly thought that vitamin D increases calcium absorption, however we showed in this older age group of women that there was no effect of vitamin D 400 IU daily on calcium absorption (17) and in younger women there was no effect of vitamin D up to a dose of 2400 IU daily on calcium absorption (18).",0c06d0129e9049225ee8c693ee7a67f39feac08af6e1ff60825142e8cafdb722,agent_fulltext_extraction_only,,false,false
REC-PUBMED-24937025,B2,24937025,PMC4209182,Discussion,41,4,article[pmcid='PMC4209182']/body//p[41]/sentence[4],exposure_outcome,vitamin D,hypercalciur|renal stone,hypercalciur|stone,400 IU,It seems unlikely therefore that vitamin D 400 IU/d could cause hypercalciuria and renal stones in the WHI trial (8).,f5b42834fa13c0557ebcc56762e6bc6434e4e3538f775f861c6c0187b5f9fad8,agent_fulltext_extraction_only,,false,false
REC-PUBMED-24937025,B2,24937025,PMC4209182,CONCLUSIONS,48,1,article[pmcid='PMC4209182']/body//p[48]/sentence[1],exposure_outcome,vitamin D,hypercalcemia|hypercalciur,hypercalcemia|hypercalciur,,"In summary, episodes of hypercalcemia and hypercalciuria are common events on calcium and vitamin D supplementation; they are unrelated to the vitamin D dose or serum 25OHD.",845383ab038854ed9d71a1f26952c4545909a8a10733376f388d58359e5246ed,agent_fulltext_extraction_only,,false,false
REC-PUBMED-27545576,B2,27545576,PMC5241241,Introduction,1,1,article[pmcid='PMC5241241']/body//p[1]/sentence[1],exposure_outcome,cholecalciferol|ergocalciferol|vitamin D,Kidney stone|kidney stone,stone,,"Kidney stones are common, with an estimated prevalence of about 10% in the US population.1 Higher urine calcium excretion is a major risk factor for calcium stone formation,2 which in turn might be increased by higher circulating levels of 1,25-dihydroxyvitamin D (1,25[OH]2D).3,4 In a prospective nested case-control study, the odds of kidney stones were 73% higher for those in the highest quartile of 1,25[OH]2D.5 The association between precursors of 1,25[OH]2D such as circulating 25-hydroxyvitamin D (25[OH]D) and intake of cholecalciferol (vitamin D3) and ergocalciferol (vitamin D2) is less clear.",645753a188dab1c6db96b399c175e378373baea547d04d9e4b5f7addb4d968ed,agent_fulltext_extraction_only,,false,false
REC-PUBMED-27545576,B2,27545576,PMC5241241,Introduction,1,2,article[pmcid='PMC5241241']/body//p[1]/sentence[2],exposure_outcome,cholecalciferol|ergocalciferol|vitamin D,,stone|urinary calcium,,"Oral supplementation with cholecalciferol has been associated with increased risk of stones when administered together with calcium;6 however, administration of ergocalciferol in stone formers with vitamin D deficiency did not cause a significant rise in mean urinary calcium excretion.7 This is an important issue as vitamin D insufficiency and low bone mineral density are common among stone formers,8,9 and also because associations between vitamin D status and other conditions such as high blood pressure,10 diabetes,11,12 and cardiovascular events13,14 have been reported, all frequent among stone formers15–18.",e00c4dbdb5d200015c367a9f3170c3b88ffdf4daf0c9ba87b6123a310ccad777,agent_fulltext_extraction_only,,false,false
REC-PUBMED-27545576,B2,27545576,PMC5241241,Introduction,1,3,article[pmcid='PMC5241241']/body//p[1]/sentence[3],exposure_outcome,vitamin D,kidney stone,stone,,"To date, only two longitudinal studies investigated the association between intake of vitamin D and risk of kidney stones, reporting no association.19,20 We designed the current study to investigate total and supplemental intake of vitamin D and the risk of incident kidney stones in three large prospective cohorts, the Health Professionals Follow-up Study (HPFS), and the Nurses’ Health Study (NHS) I and II.",580633f9cbe1e27199b7ba9eba3b83f4ccc8a376e2008fbb075f582810cdb8bd,agent_fulltext_extraction_only,,false,false
