record_id,pmid,question_id,title,priority_tier,priority_reason,core_candidate,study_design_signal,dose_observed,dose_extracted,public_fulltext_locator,evidence_locator,duplicate_cluster_ids,source_record_sha256,decision_authority,human_eligibility_decision,rob_completed,grade_completed,systematic_review_inclusion_claim
REC-PUBMED-10908494,10908494,A1,Duration of treatment with vitamin K antagonists in symptomatic venous thromboembolism.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate,false,,,"ABSTRACT: Thus, the efficiency of vitamin K antagonist administration decreases over time since the index event.",,366f6cb5795a97fbd9b347bcb16ebde584d3dac733be01e1fb8a6f81c45e8338,agent_research_prioritization_only,,false,false,false
REC-PUBMED-10917378,10917378,A1,Warfarin and celecoxib interaction.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,,"ABSTRACT: After discontinuation of warfarin and celecoxib, fresh frozen plasma and vitamin K were administered to normalize INR.",,f0fd47a70fd2e20b9a92e4a104733c41eff5fa752d26ab914c2a103d18073154,agent_research_prioritization_only,,false,false,false
REC-PUBMED-10928467,10928467,A1,"The influence of (R)- and (S)-warfarin, vitamin K and vitamin K epoxide upon warfarin anticoagulation.",tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,,"ABSTRACT: The contribution of (R)- and (S)-warfarin enantiomers, vitamin K and vitamin K epoxide and patient factors to inter-individual variability in daily warfarin requirements were examined in a group of 73 patients.",,908005906aa5cb129a4eca9ec2f8162da6ca33cad3a375fa8ee4ed002535436e,agent_research_prioritization_only,,false,false,false
REC-PUBMED-10939553,10939553,A1,Evaluation of warfarin initiation regimens in elderly inpatients.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,,"ABSTRACT: INTERVENTION: We measured the time to first international normalized ratio (INR) of 2.0 or greater, bleeding complications, number of warfarin doses held, and vitamin K use.",,54eb61267d393ba5958cc3ac9d1628e867bab8a845d85b22468be9ed42598c44,agent_research_prioritization_only,,false,false,false
REC-PUBMED-10963245,10963245,A1,Oral anticoagulation self-management and management by a specialist anticoagulation clinic: a randomised cross-over comparison.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate,false,,,ABSTRACT: BACKGROUND: Vitamin K antagonist treatment is effective for prevention and treatment of thromboembolic events but frequent laboratory control and dose-adjustment are essential.,,fa443efd11f973bf4478d8185c6641d683981013fe99f855668e80009758768b,agent_research_prioritization_only,,false,false,false
REC-PUBMED-10993569,10993569,A1,The interaction between vitamin K nutriture and warfarin administration in patients with bacterial overgrowth due to atrophic gastritis.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,,ABSTRACT: The interaction between vitamin K nutriture and warfarin administration in patients with bacterial overgrowth due to atrophic gastritis..,,69e01cb9e0ad13183d3d86c8b727adeba8f3fc5765cd2752bcbe79c3b6c325a5,agent_research_prioritization_only,,false,false,false
REC-PUBMED-11005937,11005937,A1,Temporary reversal of anticoagulation using oral vitamin K.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate,true,2.0 mg,,ABSTRACT: Temporary reversal of anticoagulation using oral vitamin K.. | We sought to determine the effect of an oral dose of 2.0 mg of vitamin K(1) on the international normalized ratio (INR) among patients with a stable therapeutic INR who were maintained on their daily dose of warfarin. | Use of a 2.0 mg oral dose of vitamin K(1) does not reliably reverse (correct) a therapeutic INR in patients maintained on their daily dose of warfarin.,,1a27037a8cc5652049a87053ac756ee0e7893d393e39f0bff6515746c422c45e,agent_research_prioritization_only,,false,false,false
REC-PUBMED-11034739,11034739,A1,Vitamin K antagonists or low-molecular-weight heparin for the long term treatment of symptomatic venous thromboembolism.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate,false,,,"ABSTRACT: Thereafter, they received a three month course of a vitamin K antagonist, with a dose adjusted to achieve an International Normalized Ratio between 2.0 and 3.0.",DCL-0001,e1dc98f143848ed21c8abd124aecfaeb6d379662d08650cc53352906e96f22a8,agent_research_prioritization_only,,false,false,false
REC-PUBMED-11075768,11075768,A1,Treatment of warfarin-associated coagulopathy with oral vitamin K: a randomised controlled trial.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate,true,1 mg,,"ABSTRACT: Treatment of warfarin-associated coagulopathy with oral vitamin K: a randomised controlled trial.. | In this study, patients receiving warfarin who had an INR value between 4.5 and 10.0, and who did not have an indication for the immediate normalisation of their INR, had their warfarin withheld, and were randomly allocated to receive either 1 mg of vitamin K or placebo orally. | FINDINGS: Patients given vitamin K had a more rapid decrease in the INR than those given placebo (25 of 45 (56%] vs nine of 44 [20%] patients with INR values of 1.8-3.2 on the day after treatment, respectively, p=0.001; odds ratio [OR] 0.21, 95% CI 0.07-0.57).",,42589d30d0d6643488966e7f8d7f831c32517c13566f7d2d13b593e515f61130,agent_research_prioritization_only,,false,false,false
REC-PUBMED-11092220,11092220,A1,Recombinant FVIIa in the treatment of warfarin bleeding.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,,ABSTRACT: Patients receiving oral anticoagulant treatment have abnormally low levels of functional vitamin K-dependent coagulation proteins and consequently a clear risk of hemorrhagic complications.,,ca7b0a450c7ccb4d783ed658584f4b66023a1e7afa64de4c8583bf28f7b7b343,agent_research_prioritization_only,,false,false,false
REC-PUBMED-11154112,11154112,A1,Monitoring hypocoagulant conditions in rat plasma: factors determining the endogenous thrombin potential of tissue factor-activated plasma.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,,ABSTRACT: The ETP was highly sensitive to heparin as well as to administration of vitamin K antagonist or feeding of the animals with a vitamin K-deficient diet.,,0ab0c20cb657fd4dd31a26d3f543abc54a4261334285b94889589bd52383f0e7,agent_research_prioritization_only,,false,false,false
REC-PUBMED-11171726,11171726,A1,How safely and for how long can warfarin therapy be withheld in prosthetic heart valve patients hospitalized with a major hemorrhage?,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,,ABSTRACT: INTERVENTIONS: Vitamin K was administered to five patients and fresh frozen plasma was given to seven patients to reverse anticoagulation.,,2dfd5dd67c1d9551350ddb32ba78199652bb08c2b1ab1fbb378b19870170cc2d,agent_research_prioritization_only,,false,false,false
REC-PUBMED-11198768,11198768,A1,Prothrombin complex concentrate for oral anticoagulant reversal in neurosurgical emergencies.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate,false,,,ABSTRACT: PCC was given to the first six patients with intracranial haemorrhage admitted to the neurosurgical unit requiring urgent correction of anticoagulation (Group 1) and compared with patients receiving standard treatment with fresh frozen plasma and vitamin K (Group 2).,,cfd82bd136383bd5858f804911be7c20489e55429fc1283792451e86c98f46c2,agent_research_prioritization_only,,false,false,false
REC-PUBMED-11253854,11253854,A1,Evaluation of very low-dose subcutaneous vitamin K during postoperative warfarin therapy.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,,ABSTRACT: Evaluation of very low-dose subcutaneous vitamin K during postoperative warfarin therapy.. | STUDY OBJECTIVE: To determine the effect of very low-dose subcutaneous vitamin K (SCVK) compared with withholding warfarin for above-target international normalized ratio (INR) values after joint surgery.,,2bfcaaab5e2ffafa0920560ca793233356a7a2517fdc9b02d8ce070655044558,agent_research_prioritization_only,,false,false,false
REC-PUBMED-11260056,11260056,A1,The association of vitamin K status with warfarin sensitivity at the onset of treatment.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,,ABSTRACT: The association of vitamin K status with warfarin sensitivity at the onset of treatment.. | We investigated the association of vitamin K status with warfarin sensitivity among 40 orthopaedic patients beginning perioperative algorithm-dosed warfarin. | We concluded that dietary and biochemical measures of vitamin K status were associated with early warfarin sensitivity.,,5158238e0a917b9e8dcd236a371068e6e860541156f774196a4b24c54c68d520,agent_research_prioritization_only,,false,false,false
REC-PUBMED-11374034,11374034,A1,Role of vitamin K and vitamin K-dependent proteins in vascular calcification.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,,ABSTRACT: METHODS: Tissue-specific vitamin K consumption under controlled intake was determined in warfarin-treated rats using the vitamin K-quinone/epoxide ratio as a measure for vitamin K consumption.,,1fb63d50753c6f517a3b34ffefb5b0528cd2b9b72f3789b1a797d062e2c677e2,agent_research_prioritization_only,,false,false,false
REC-PUBMED-11408712,11408712,A1,Increased warfarin sensitivity as an early manifestation of occult prostate cancer with chronic disseminated intravascular coagulation.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,,"ABSTRACT: Increased sensitivity to warfarin anticoagulation is usually attributed to liver disease, vitamin K deficiency, or drug interactions.",,59a04ffcf59e61f5aae004d2afab0a6131c3a56d446234a9f4c58131a4234f33,agent_research_prioritization_only,,false,false,false
REC-PUBMED-11452703,11452703,A1,Effects of oral vitamin K on S- and R-warfarin pharmacokinetics and pharmacodynamics: enhanced safety of warfarin as a CYP2C9 probe.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate,true,10 mg,,"ABSTRACT: Effects of oral vitamin K on S- and R-warfarin pharmacokinetics and pharmacodynamics: enhanced safety of warfarin as a CYP2C9 probe.. | The objective of this study was to investigate the pharmacokinetics and pharmacodynamics of S- and R-warfarin in plasma following the administration of warfarin alone versus warfarin and vitamin K in CYP2C9*1 homozygotes. | Healthy adults received, in a randomized crossover fashion in a fasted state, warfarin 10 mg orally or warfarin 10 mg plus vitamin K 10 mg orally.",,a7ac05dd796c697401eb83ba011d0ad11d3930cc3a2d92335b61c14ca768fa4f,agent_research_prioritization_only,,false,false,false
REC-PUBMED-11522011,11522011,A1,Effect of melagatran on prothrombin time assays depends on the sensitivity of the thromboplastin and the final dilution of the plasma sample.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,,ABSTRACT: PT assays were initially developed to monitor dose-adjustments of vitamin K antagonists such as warfarin.,,a69845287980e55485d9049169b1e9449a47e679ef4906eca25c32e476d244d6,agent_research_prioritization_only,,false,false,false
REC-PUBMED-11722425,11722425,A1,A comparison of the efficacy and rate of response to oral and intravenous Vitamin K in reversal of over-anticoagulation with warfarin.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate_design_unclear,false,,,"ABSTRACT: A comparison of the efficacy and rate of response to oral and intravenous Vitamin K in reversal of over-anticoagulation with warfarin.. | The role of oral Vitamin K administration in the reversal of anticoagulation is not yet clear because of a paucity of data on the early effects of treatment, apparent differences in efficacy between preparations and a lack of data comparing oral with intravenous administration. | We have compared the effects on the International Normalized Ratio (INR) and activities of the Vitamin K-dependent clotting factors II, VII, IX and X at 4 h and 24 h after administration of three oral Vitamin K preparations and of intravenous Vitamin K in 64 anticoagulated patients who required non-urgent partial correction of anticoagulation.",,1e55daa72d6184b585e005f2b0d9c54555f75e3bc62f7e928de6240280eac464,agent_research_prioritization_only,,false,false,false
REC-PUBMED-11742930,11742930,A1,Treatment of warfarin-associated coagulopathy: a physician survey.,tier_4_picos_bibliographic,PICOS 직접성 후보이며 서지·초록 기반 추가 검토가 필요합니다.,false,include_candidate,false,,,ABSTRACT: These findings highlight the need for randomized controlled trials to compare the efficacy of different routes of administration of vitamin K for warfarin-associated coagulopathy.,,4602c5bf46236ac9b700bab32332cc310aaa4ea8ba9b4cef9118a23c72826d15,agent_research_prioritization_only,,false,false,false
